iteration,specimen,k,n_touched,coverage_fraction
587,Acromyrmex_coronatus_CASENT0744365_processed,5,6385,0.6242057085037231
587,Solenopsis_invicta_CASENT0744384_processed,5,2001,0.19562029838562012
588,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2749,0.2687457203865051
588,Acromyrmex_coronatus_CASENT0744365_processed,2,3958,0.38693907856941223
588,Solenopsis_invicta_CASENT0744384_processed,2,997,0.09746798127889633
588,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3337,0.3262293338775635
588,Acromyrmex_coronatus_CASENT0744365_processed,3,4927,0.48166975378990173
588,Solenopsis_invicta_CASENT0744384_processed,3,1345,0.13148890435695648
588,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4360,0.42623910307884216
588,Acromyrmex_coronatus_CASENT0744365_processed,5,6345,0.6202952265739441
588,Solenopsis_invicta_CASENT0744384_processed,5,2014,0.196891188621521
589,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2672,0.2612181007862091
589,Acromyrmex_coronatus_CASENT0744365_processed,2,3957,0.3868413269519806
589,Solenopsis_invicta_CASENT0744384_processed,2,1032,0.10088962316513062
589,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3285,0.3211457431316376
589,Acromyrmex_coronatus_CASENT0744365_processed,3,4919,0.48088765144348145
589,Solenopsis_invicta_CASENT0744384_processed,3,1393,0.13618144392967224
589,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4334,0.4236973226070404
589,Acromyrmex_coronatus_CASENT0744365_processed,5,6335,0.6193175911903381
589,Solenopsis_invicta_CASENT0744384_processed,5,2053,0.20070387423038483
590,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2583,0.25251734256744385
590,Acromyrmex_coronatus_CASENT0744365_processed,2,4095,0.40033239126205444
590,Solenopsis_invicta_CASENT0744384_processed,2,1039,0.10157395154237747
590,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3210,0.3138136565685272
590,Acromyrmex_coronatus_CASENT0744365_processed,3,5051,0.4937921464443207
590,Solenopsis_invicta_CASENT0744384_processed,3,1389,0.1357903927564621
590,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4225,0.413041353225708
590,Acromyrmex_coronatus_CASENT0744365_processed,5,6458,0.6313422322273254
590,Solenopsis_invicta_CASENT0744384_processed,5,2045,0.19992178678512573
591,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2575,0.25173527002334595
591,Acromyrmex_coronatus_CASENT0744365_processed,2,4037,0.3946622312068939
591,Solenopsis_invicta_CASENT0744384_processed,2,1046,0.10225827991962433
591,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3213,0.31410694122314453
591,Acromyrmex_coronatus_CASENT0744365_processed,3,5009,0.48968619108200073
591,Solenopsis_invicta_CASENT0744384_processed,3,1391,0.13598592579364777
591,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4221,0.41265028715133667
591,Acromyrmex_coronatus_CASENT0744365_processed,5,6450,0.6305601596832275
591,Solenopsis_invicta_CASENT0744384_processed,5,2058,0.2011926770210266
592,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2689,0.2628800570964813
592,Acromyrmex_coronatus_CASENT0744365_processed,2,4017,0.3927069902420044
592,Solenopsis_invicta_CASENT0744384_processed,2,1063,0.10392022877931595
592,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3338,0.3263271152973175
592,Acromyrmex_coronatus_CASENT0744365_processed,3,4983,0.4871443808078766
592,Solenopsis_invicta_CASENT0744384_processed,3,1404,0.13725681602954865
592,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4393,0.42946523427963257
592,Acromyrmex_coronatus_CASENT0744365_processed,5,6438,0.6293870210647583
592,Solenopsis_invicta_CASENT0744384_processed,5,2073,0.20265910029411316
593,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2781,0.2718740701675415
593,Acromyrmex_coronatus_CASENT0744365_processed,2,4023,0.393293559551239
593,Solenopsis_invicta_CASENT0744384_processed,2,1060,0.10362694412469864
593,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3409,0.3332681655883789
593,Acromyrmex_coronatus_CASENT0744365_processed,3,4999,0.4887085556983948
593,Solenopsis_invicta_CASENT0744384_processed,3,1400,0.1368657648563385
593,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4474,0.43738389015197754
593,Acromyrmex_coronatus_CASENT0744365_processed,5,6485,0.6339818239212036
593,Solenopsis_invicta_CASENT0744384_processed,5,2059,0.20129044353961945
594,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2824,0.2760778069496155
594,Acromyrmex_coronatus_CASENT0744365_processed,2,3977,0.38879653811454773
594,Solenopsis_invicta_CASENT0744384_processed,2,1029,0.1005963385105133
594,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3424,0.33473455905914307
594,Acromyrmex_coronatus_CASENT0744365_processed,3,4938,0.48274514079093933
594,Solenopsis_invicta_CASENT0744384_processed,3,1368,0.13373741507530212
594,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4480,0.43797045946121216
594,Acromyrmex_coronatus_CASENT0744365_processed,5,6438,0.6293870210647583
594,Solenopsis_invicta_CASENT0744384_processed,5,2010,0.19650013744831085
595,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2845,0.27813079953193665
595,Acromyrmex_coronatus_CASENT0744365_processed,2,3999,0.3909473121166229
595,Solenopsis_invicta_CASENT0744384_processed,2,986,0.09639260917901993
595,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3451,0.33737412095069885
595,Acromyrmex_coronatus_CASENT0744365_processed,3,4984,0.4872421324253082
595,Solenopsis_invicta_CASENT0744384_processed,3,1310,0.1280672550201416
595,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4502,0.44012120366096497
595,Acromyrmex_coronatus_CASENT0744365_processed,5,6468,0.6323198676109314
595,Solenopsis_invicta_CASENT0744384_processed,5,1957,0.1913187950849533
596,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2837,0.27734869718551636
596,Acromyrmex_coronatus_CASENT0744365_processed,2,4067,0.397595077753067
596,Solenopsis_invicta_CASENT0744384_processed,2,991,0.09688141196966171
596,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3471,0.3393293619155884
596,Acromyrmex_coronatus_CASENT0744365_processed,3,5014,0.4901749789714813
596,Solenopsis_invicta_CASENT0744384_processed,3,1321,0.129142627120018
596,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4552,0.4450092911720276
596,Acromyrmex_coronatus_CASENT0744365_processed,5,6452,0.6307556629180908
596,Solenopsis_invicta_CASENT0744384_processed,5,1975,0.19307850301265717
597,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2747,0.26855018734931946
597,Acromyrmex_coronatus_CASENT0744365_processed,2,4135,0.4042428433895111
597,Solenopsis_invicta_CASENT0744384_processed,2,977,0.095512755215168
597,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3409,0.3332681655883789
597,Acromyrmex_coronatus_CASENT0744365_processed,3,5068,0.4954541027545929
597,Solenopsis_invicta_CASENT0744384_processed,3,1316,0.12865382432937622
597,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4539,0.4437383711338043
597,Acromyrmex_coronatus_CASENT0744365_processed,5,6471,0.6326131224632263
597,Solenopsis_invicta_CASENT0744384_processed,5,1978,0.19337178766727448
598,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2752,0.26903900504112244
598,Acromyrmex_coronatus_CASENT0744365_processed,2,4056,0.3965196907520294
598,Solenopsis_invicta_CASENT0744384_processed,2,1003,0.09805455058813095
598,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3427,0.3350278437137604
598,Acromyrmex_coronatus_CASENT0744365_processed,3,4980,0.4868510961532593
598,Solenopsis_invicta_CASENT0744384_processed,3,1360,0.13295532763004303
598,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4534,0.44324958324432373
598,Acromyrmex_coronatus_CASENT0744365_processed,5,6416,0.6272363066673279
598,Solenopsis_invicta_CASENT0744384_processed,5,2063,0.2016814947128296
599,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2759,0.2697233259677887
599,Acromyrmex_coronatus_CASENT0744365_processed,2,4039,0.3948577642440796
599,Solenopsis_invicta_CASENT0744384_processed,2,1008,0.09854335337877274
599,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3432,0.33551666140556335
599,Acromyrmex_coronatus_CASENT0744365_processed,3,4971,0.48597124218940735
599,Solenopsis_invicta_CASENT0744384_processed,3,1366,0.13354188203811646
599,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4516,0.4414898753166199
599,Acromyrmex_coronatus_CASENT0744365_processed,5,6409,0.6265519261360168
599,Solenopsis_invicta_CASENT0744384_processed,5,2075,0.20285461843013763
600,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2825,0.2761755883693695
600,Acromyrmex_coronatus_CASENT0744365_processed,2,4037,0.3946622312068939
600,Solenopsis_invicta_CASENT0744384_processed,2,977,0.095512755215168
600,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3461,0.3383517265319824
600,Acromyrmex_coronatus_CASENT0744365_processed,3,4985,0.48733991384506226
600,Solenopsis_invicta_CASENT0744384_processed,3,1326,0.12963144481182098
600,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4526,0.44246748089790344
600,Acromyrmex_coronatus_CASENT0744365_processed,5,6421,0.6277250647544861
600,Solenopsis_invicta_CASENT0744384_processed,5,1989,0.19444715976715088
601,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2833,0.2769576609134674
601,Acromyrmex_coronatus_CASENT0744365_processed,2,4035,0.39446669816970825
601,Solenopsis_invicta_CASENT0744384_processed,2,982,0.09600156545639038
601,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3448,0.33708083629608154
601,Acromyrmex_coronatus_CASENT0744365_processed,3,4992,0.4880242347717285
601,Solenopsis_invicta_CASENT0744384_processed,3,1336,0.13060905039310455
601,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4515,0.44139212369918823
601,Acromyrmex_coronatus_CASENT0744365_processed,5,6425,0.6281161308288574
601,Solenopsis_invicta_CASENT0744384_processed,5,2001,0.19562029838562012
602,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2797,0.2734382450580597
602,Acromyrmex_coronatus_CASENT0744365_processed,2,3994,0.39045849442481995
602,Solenopsis_invicta_CASENT0744384_processed,2,1016,0.09932544827461243
602,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3394,0.33180174231529236
602,Acromyrmex_coronatus_CASENT0744365_processed,3,4990,0.48782870173454285
602,Solenopsis_invicta_CASENT0744384_processed,3,1370,0.1339329332113266
602,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4457,0.4357219636440277
602,Acromyrmex_coronatus_CASENT0744365_processed,5,6438,0.6293870210647583
602,Solenopsis_invicta_CASENT0744384_processed,5,2052,0.20060612261295319
603,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2800,0.273731529712677
603,Acromyrmex_coronatus_CASENT0744365_processed,2,4041,0.39505326747894287
603,Solenopsis_invicta_CASENT0744384_processed,2,1012,0.09893439710140228
603,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3401,0.3324860632419586
603,Acromyrmex_coronatus_CASENT0744365_processed,3,5046,0.4933033585548401
603,Solenopsis_invicta_CASENT0744384_processed,3,1369,0.13383516669273376
603,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4471,0.43709060549736023
603,Acromyrmex_coronatus_CASENT0744365_processed,5,6465,0.6320265531539917
603,Solenopsis_invicta_CASENT0744384_processed,5,2041,0.1995307356119156
604,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2760,0.26982107758522034
604,Acromyrmex_coronatus_CASENT0744365_processed,2,4030,0.39397791028022766
604,Solenopsis_invicta_CASENT0744384_processed,2,1030,0.10069410502910614
604,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3381,0.3305308520793915
604,Acromyrmex_coronatus_CASENT0744365_processed,3,5037,0.49242350459098816
604,Solenopsis_invicta_CASENT0744384_processed,3,1381,0.135008305311203
604,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4452,0.43523314595222473
604,Acromyrmex_coronatus_CASENT0744365_processed,5,6469,0.632417619228363
604,Solenopsis_invicta_CASENT0744384_processed,5,2049,0.20031283795833588
605,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2800,0.273731529712677
605,Acromyrmex_coronatus_CASENT0744365_processed,2,4110,0.401798814535141
605,Solenopsis_invicta_CASENT0744384_processed,2,1050,0.10264933109283447
605,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3439,0.3362009823322296
605,Acromyrmex_coronatus_CASENT0744365_processed,3,5090,0.4976048469543457
605,Solenopsis_invicta_CASENT0744384_processed,3,1416,0.13842995464801788
605,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4510,0.44090330600738525
605,Acromyrmex_coronatus_CASENT0744365_processed,5,6472,0.6327109336853027
605,Solenopsis_invicta_CASENT0744384_processed,5,2123,0.2075471729040146
606,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2798,0.2735360264778137
606,Acromyrmex_coronatus_CASENT0744365_processed,2,4099,0.4007234275341034
606,Solenopsis_invicta_CASENT0744384_processed,2,1053,0.10294261574745178
606,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3422,0.3345390558242798
606,Acromyrmex_coronatus_CASENT0744365_processed,3,5068,0.4954541027545929
606,Solenopsis_invicta_CASENT0744384_processed,3,1424,0.13921204209327698
606,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4480,0.43797045946121216
606,Acromyrmex_coronatus_CASENT0744365_processed,5,6484,0.633884072303772
606,Solenopsis_invicta_CASENT0744384_processed,5,2130,0.20823149383068085
607,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2826,0.27627333998680115
607,Acromyrmex_coronatus_CASENT0744365_processed,2,4054,0.39632415771484375
607,Solenopsis_invicta_CASENT0744384_processed,2,1031,0.10079186409711838
607,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3440,0.33629876375198364
607,Acromyrmex_coronatus_CASENT0744365_processed,3,5051,0.4937921464443207
607,Solenopsis_invicta_CASENT0744384_processed,3,1386,0.1354971081018448
607,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4475,0.43748167157173157
607,Acromyrmex_coronatus_CASENT0744365_processed,5,6503,0.6357415318489075
607,Solenopsis_invicta_CASENT0744384_processed,5,2079,0.20324566960334778
608,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2829,0.27656662464141846
608,Acromyrmex_coronatus_CASENT0744365_processed,2,4050,0.3959331214427948
608,Solenopsis_invicta_CASENT0744384_processed,2,1003,0.09805455058813095
608,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3439,0.3362009823322296
608,Acromyrmex_coronatus_CASENT0744365_processed,3,5023,0.49105483293533325
608,Solenopsis_invicta_CASENT0744384_processed,3,1339,0.13090233504772186
608,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4485,0.43845927715301514
608,Acromyrmex_coronatus_CASENT0744365_processed,5,6463,0.6318310499191284
608,Solenopsis_invicta_CASENT0744384_processed,5,2002,0.19571805000305176
609,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2841,0.2777397632598877
609,Acromyrmex_coronatus_CASENT0744365_processed,2,4070,0.3978883624076843
609,Solenopsis_invicta_CASENT0744384_processed,2,981,0.09590379893779755
609,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3443,0.33659204840660095
609,Acromyrmex_coronatus_CASENT0744365_processed,3,5015,0.49027276039123535
609,Solenopsis_invicta_CASENT0744384_processed,3,1312,0.12826277315616608
609,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4498,0.439730167388916
609,Acromyrmex_coronatus_CASENT0744365_processed,5,6453,0.6308534741401672
609,Solenopsis_invicta_CASENT0744384_processed,5,1971,0.19268745183944702
610,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2859,0.27949947118759155
610,Acromyrmex_coronatus_CASENT0744365_processed,2,3998,0.3908495306968689
610,Solenopsis_invicta_CASENT0744384_processed,2,976,0.09541499614715576
610,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3476,0.33981814980506897
610,Acromyrmex_coronatus_CASENT0744365_processed,3,4969,0.48577573895454407
610,Solenopsis_invicta_CASENT0744384_processed,3,1315,0.1285560578107834
610,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4533,0.4431518018245697
610,Acromyrmex_coronatus_CASENT0744365_processed,5,6436,0.629191517829895
610,Solenopsis_invicta_CASENT0744384_processed,5,1977,0.19327402114868164
611,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2839,0.277544230222702
611,Acromyrmex_coronatus_CASENT0744365_processed,2,4046,0.39554208517074585
611,Solenopsis_invicta_CASENT0744384_processed,2,999,0.0976635068655014
611,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3475,0.33972039818763733
611,Acromyrmex_coronatus_CASENT0744365_processed,3,5029,0.49164140224456787
611,Solenopsis_invicta_CASENT0744384_processed,3,1358,0.13275979459285736
611,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4540,0.44383615255355835
611,Acromyrmex_coronatus_CASENT0744365_processed,5,6469,0.632417619228363
611,Solenopsis_invicta_CASENT0744384_processed,5,2073,0.20265910029411316
612,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2825,0.2761755883693695
612,Acromyrmex_coronatus_CASENT0744365_processed,2,4046,0.39554208517074585
612,Solenopsis_invicta_CASENT0744384_processed,2,1000,0.09776126593351364
612,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3434,0.335712194442749
612,Acromyrmex_coronatus_CASENT0744365_processed,3,5038,0.4925212562084198
612,Solenopsis_invicta_CASENT0744384_processed,3,1358,0.13275979459285736
612,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4475,0.43748167157173157
612,Acromyrmex_coronatus_CASENT0744365_processed,5,6548,0.6401407718658447
