iteration,specimen,k,n_touched,coverage_fraction
603,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4161,0.40678462386131287
603,Acromyrmex_coronatus_CASENT0744365_processed,3,6464,0.6319288015365601
603,Solenopsis_invicta_CASENT0744384_processed,3,1419,0.1387232393026352
603,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5060,0.4946720004081726
603,Acromyrmex_coronatus_CASENT0744365_processed,5,7738,0.7564767003059387
603,Solenopsis_invicta_CASENT0744384_processed,5,2140,0.2092091143131256
604,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3530,0.34509727358818054
604,Acromyrmex_coronatus_CASENT0744365_processed,2,5578,0.5453123450279236
604,Solenopsis_invicta_CASENT0744384_processed,2,1083,0.10587544739246368
604,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4190,0.40961968898773193
604,Acromyrmex_coronatus_CASENT0744365_processed,3,6567,0.6419982314109802
604,Solenopsis_invicta_CASENT0744384_processed,3,1436,0.14038518071174622
604,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5063,0.4949652850627899
604,Acromyrmex_coronatus_CASENT0744365_processed,5,7760,0.7586274147033691
604,Solenopsis_invicta_CASENT0744384_processed,5,2172,0.212337464094162
605,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3556,0.3476390540599823
605,Acromyrmex_coronatus_CASENT0744365_processed,2,5639,0.5512757897377014
605,Solenopsis_invicta_CASENT0744384_processed,2,1162,0.11359859257936478
605,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4202,0.41079282760620117
605,Acromyrmex_coronatus_CASENT0744365_processed,3,6633,0.648450493812561
605,Solenopsis_invicta_CASENT0744384_processed,3,1537,0.15025906264781952
605,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5059,0.49457424879074097
605,Acromyrmex_coronatus_CASENT0744365_processed,5,7807,0.7632222175598145
605,Solenopsis_invicta_CASENT0744384_processed,5,2295,0.2243621051311493
606,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3519,0.34402188658714294
606,Acromyrmex_coronatus_CASENT0744365_processed,2,5701,0.5573369860649109
606,Solenopsis_invicta_CASENT0744384_processed,2,1148,0.11222993582487106
606,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4175,0.4081532955169678
606,Acromyrmex_coronatus_CASENT0744365_processed,3,6671,0.652165412902832
606,Solenopsis_invicta_CASENT0744384_processed,3,1515,0.1481083184480667
606,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5022,0.4909570813179016
606,Acromyrmex_coronatus_CASENT0744365_processed,5,7804,0.7629289031028748
606,Solenopsis_invicta_CASENT0744384_processed,5,2260,0.2209404557943344
607,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3482,0.3404047191143036
607,Acromyrmex_coronatus_CASENT0744365_processed,2,5678,0.555088460445404
607,Solenopsis_invicta_CASENT0744384_processed,2,1124,0.10988365858793259
607,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4151,0.4058070182800293
607,Acromyrmex_coronatus_CASENT0744365_processed,3,6654,0.6505034565925598
607,Solenopsis_invicta_CASENT0744384_processed,3,1479,0.1445889174938202
607,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5010,0.4897839426994324
607,Acromyrmex_coronatus_CASENT0744365_processed,5,7799,0.7624400854110718
607,Solenopsis_invicta_CASENT0744384_processed,5,2175,0.2126307487487793
608,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3498,0.3419688940048218
608,Acromyrmex_coronatus_CASENT0744365_processed,2,5652,0.5525466799736023
608,Solenopsis_invicta_CASENT0744384_processed,2,1095,0.10704858601093292
608,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4187,0.4093264043331146
608,Acromyrmex_coronatus_CASENT0744365_processed,3,6636,0.648743748664856
608,Solenopsis_invicta_CASENT0744384_processed,3,1432,0.13999412953853607
608,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5056,0.49428096413612366
608,Acromyrmex_coronatus_CASENT0744365_processed,5,7795,0.7620490789413452
608,Solenopsis_invicta_CASENT0744384_processed,5,2072,0.20256134867668152
609,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3462,0.33844950795173645
609,Acromyrmex_coronatus_CASENT0744365_processed,2,5582,0.5457034111022949
609,Solenopsis_invicta_CASENT0744384_processed,2,1124,0.10988365858793259
609,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4186,0.409228652715683
609,Acromyrmex_coronatus_CASENT0744365_processed,3,6585,0.6437579393386841
609,Solenopsis_invicta_CASENT0744384_processed,3,1480,0.14468666911125183
609,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5050,0.49369439482688904
609,Acromyrmex_coronatus_CASENT0744365_processed,5,7791,0.7616580128669739
609,Solenopsis_invicta_CASENT0744384_processed,5,2159,0.2110665738582611
610,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3449,0.33717861771583557
610,Acromyrmex_coronatus_CASENT0744365_processed,2,5568,0.5443347096443176
610,Solenopsis_invicta_CASENT0744384_processed,2,1130,0.1104702278971672
610,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4168,0.4074689447879791
610,Acromyrmex_coronatus_CASENT0744365_processed,3,6550,0.640336275100708
610,Solenopsis_invicta_CASENT0744384_processed,3,1481,0.14478443562984467
610,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5025,0.4912503659725189
610,Acromyrmex_coronatus_CASENT0744365_processed,5,7773,0.75989830493927
610,Solenopsis_invicta_CASENT0744384_processed,5,2165,0.21165314316749573
611,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3455,0.3377651572227478
611,Acromyrmex_coronatus_CASENT0744365_processed,2,5591,0.5465832352638245
611,Solenopsis_invicta_CASENT0744384_processed,2,1119,0.1093948557972908
611,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4139,0.40463387966156006
611,Acromyrmex_coronatus_CASENT0744365_processed,3,6583,0.6435624361038208
611,Solenopsis_invicta_CASENT0744384_processed,3,1465,0.14322026073932648
611,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5019,0.4906637966632843
611,Acromyrmex_coronatus_CASENT0744365_processed,5,7787,0.7612669467926025
611,Solenopsis_invicta_CASENT0744384_processed,5,2150,0.21018671989440918
612,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3431,0.3354189097881317
612,Acromyrmex_coronatus_CASENT0744365_processed,2,5592,0.5466809868812561
612,Solenopsis_invicta_CASENT0744384_processed,2,1119,0.1093948557972908
612,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4105,0.401309996843338
612,Acromyrmex_coronatus_CASENT0744365_processed,3,6594,0.6446377635002136
612,Solenopsis_invicta_CASENT0744384_processed,3,1476,0.14429563283920288
612,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4997,0.4885130524635315
612,Acromyrmex_coronatus_CASENT0744365_processed,5,7801,0.7626356482505798
612,Solenopsis_invicta_CASENT0744384_processed,5,2173,0.21243523061275482
613,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3439,0.3362009823322296
613,Acromyrmex_coronatus_CASENT0744365_processed,2,5545,0.5420862436294556
613,Solenopsis_invicta_CASENT0744384_processed,2,1142,0.11164336651563644
613,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4111,0.40189656615257263
613,Acromyrmex_coronatus_CASENT0744365_processed,3,6563,0.6416071653366089
613,Solenopsis_invicta_CASENT0744384_processed,3,1507,0.14732623100280762
613,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5010,0.4897839426994324
613,Acromyrmex_coronatus_CASENT0744365_processed,5,7796,0.7621468305587769
613,Solenopsis_invicta_CASENT0744384_processed,5,2202,0.21527031064033508
614,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3422,0.3345390558242798
614,Acromyrmex_coronatus_CASENT0744365_processed,2,5512,0.5388600826263428
614,Solenopsis_invicta_CASENT0744384_processed,2,1157,0.1131097823381424
614,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4103,0.40111446380615234
614,Acromyrmex_coronatus_CASENT0744365_processed,3,6551,0.6404340267181396
614,Solenopsis_invicta_CASENT0744384_processed,3,1519,0.14849935472011566
614,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4992,0.4880242347717285
614,Acromyrmex_coronatus_CASENT0744365_processed,5,7797,0.7622445821762085
614,Solenopsis_invicta_CASENT0744384_processed,5,2214,0.21644343435764313
615,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3475,0.33972039818763733
615,Acromyrmex_coronatus_CASENT0744365_processed,2,5547,0.5422817468643188
615,Solenopsis_invicta_CASENT0744384_processed,2,1147,0.11213216930627823
615,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4146,0.4053182005882263
615,Acromyrmex_coronatus_CASENT0744365_processed,3,6578,0.6430736184120178
615,Solenopsis_invicta_CASENT0744384_processed,3,1507,0.14732623100280762
615,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5019,0.4906637966632843
615,Acromyrmex_coronatus_CASENT0744365_processed,5,7811,0.763613224029541
615,Solenopsis_invicta_CASENT0744384_processed,5,2195,0.21458597481250763
616,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3465,0.33874279260635376
616,Acromyrmex_coronatus_CASENT0744365_processed,2,5569,0.5444324612617493
616,Solenopsis_invicta_CASENT0744384_processed,2,1149,0.1123276948928833
616,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4139,0.40463387966156006
616,Acromyrmex_coronatus_CASENT0744365_processed,3,6571,0.6423892974853516
616,Solenopsis_invicta_CASENT0744384_processed,3,1516,0.14820608496665955
616,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5010,0.4897839426994324
616,Acromyrmex_coronatus_CASENT0744365_processed,5,7801,0.7626356482505798
616,Solenopsis_invicta_CASENT0744384_processed,5,2197,0.2147814929485321
617,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3485,0.3406980037689209
617,Acromyrmex_coronatus_CASENT0744365_processed,2,5609,0.5483429431915283
617,Solenopsis_invicta_CASENT0744384_processed,2,1136,0.11105679720640182
617,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4152,0.40590476989746094
617,Acromyrmex_coronatus_CASENT0744365_processed,3,6594,0.6446377635002136
617,Solenopsis_invicta_CASENT0744384_processed,3,1502,0.14683741331100464
617,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5062,0.4948675334453583
617,Acromyrmex_coronatus_CASENT0744365_processed,5,7789,0.7614625096321106
617,Solenopsis_invicta_CASENT0744384_processed,5,2189,0.213999405503273
618,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3443,0.33659204840660095
618,Acromyrmex_coronatus_CASENT0744365_processed,2,5566,0.5441392064094543
618,Solenopsis_invicta_CASENT0744384_processed,2,1159,0.11330530792474747
618,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4114,0.40218985080718994
618,Acromyrmex_coronatus_CASENT0744365_processed,3,6542,0.6395542025566101
618,Solenopsis_invicta_CASENT0744384_processed,3,1547,0.15123668313026428
618,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5075,0.49613842368125916
618,Acromyrmex_coronatus_CASENT0744365_processed,5,7731,0.7557923197746277
618,Solenopsis_invicta_CASENT0744384_processed,5,2282,0.2230912148952484
619,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3364,0.32886889576911926
619,Acromyrmex_coronatus_CASENT0744365_processed,2,5492,0.5369048714637756
619,Solenopsis_invicta_CASENT0744384_processed,2,1133,0.11076351255178452
619,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4053,0.3962264060974121
619,Acromyrmex_coronatus_CASENT0744365_processed,3,6492,0.6346661448478699
619,Solenopsis_invicta_CASENT0744384_processed,3,1496,0.1462508589029312
619,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5019,0.4906637966632843
619,Acromyrmex_coronatus_CASENT0744365_processed,5,7719,0.7546191811561584
619,Solenopsis_invicta_CASENT0744384_processed,5,2184,0.21351060271263123
620,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3407,0.33307263255119324
620,Acromyrmex_coronatus_CASENT0744365_processed,2,5505,0.5381757616996765
620,Solenopsis_invicta_CASENT0744384_processed,2,1139,0.11135008186101913
620,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4079,0.39876818656921387
620,Acromyrmex_coronatus_CASENT0744365_processed,3,6505,0.6359370350837708
620,Solenopsis_invicta_CASENT0744384_processed,3,1491,0.14576204121112823
620,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5002,0.4890018403530121
620,Acromyrmex_coronatus_CASENT0744365_processed,5,7760,0.7586274147033691
620,Solenopsis_invicta_CASENT0744384_processed,5,2168,0.21194642782211304
621,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3459,0.33815622329711914
621,Acromyrmex_coronatus_CASENT0744365_processed,2,5552,0.5427705645561218
621,Solenopsis_invicta_CASENT0744384_processed,2,1108,0.1083194836974144
621,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4116,0.4023853540420532
621,Acromyrmex_coronatus_CASENT0744365_processed,3,6564,0.6417049169540405
621,Solenopsis_invicta_CASENT0744384_processed,3,1454,0.14214487373828888
621,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5010,0.4897839426994324
621,Acromyrmex_coronatus_CASENT0744365_processed,5,7768,0.759409487247467
621,Solenopsis_invicta_CASENT0744384_processed,5,2146,0.20979566872119904
622,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3483,0.3405025005340576
622,Acromyrmex_coronatus_CASENT0744365_processed,2,5576,0.5451168417930603
622,Solenopsis_invicta_CASENT0744384_processed,2,1104,0.10792843997478485
622,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4159,0.4065890908241272
622,Acromyrmex_coronatus_CASENT0744365_processed,3,6560,0.641313910484314
622,Solenopsis_invicta_CASENT0744384_processed,3,1446,0.14136278629302979
622,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5062,0.4948675334453583
622,Acromyrmex_coronatus_CASENT0744365_processed,5,7784,0.7609736919403076
622,Solenopsis_invicta_CASENT0744384_processed,5,2116,0.20686283707618713
623,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3503,0.34245771169662476
623,Acromyrmex_coronatus_CASENT0744365_processed,2,5629,0.5502981543540955
623,Solenopsis_invicta_CASENT0744384_processed,2,1121,0.10959038138389587
623,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4166,0.40727344155311584
623,Acromyrmex_coronatus_CASENT0744365_processed,3,6608,0.6460064649581909
623,Solenopsis_invicta_CASENT0744384_processed,3,1469,0.14361129701137543
623,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5076,0.4962361752986908
623,Acromyrmex_coronatus_CASENT0744365_processed,5,7781,0.7606803774833679
623,Solenopsis_invicta_CASENT0744384_processed,5,2145,0.2096979171037674
624,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3466,0.3388405442237854
624,Acromyrmex_coronatus_CASENT0744365_processed,2,5587,0.5461921691894531
624,Solenopsis_invicta_CASENT0744384_processed,2,1140,0.11144784092903137
624,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4136,0.40434059500694275
624,Acromyrmex_coronatus_CASENT0744365_processed,3,6572,0.6424870491027832
624,Solenopsis_invicta_CASENT0744384_processed,3,1495,0.14615309238433838
624,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5034,0.49213021993637085
624,Acromyrmex_coronatus_CASENT0744365_processed,5,7757,0.7583341598510742
624,Solenopsis_invicta_CASENT0744384_processed,5,2174,0.21253299713134766
625,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3469,0.3391338288784027
625,Acromyrmex_coronatus_CASENT0744365_processed,2,5604,0.5478541254997253
625,Solenopsis_invicta_CASENT0744384_processed,2,1171,0.11447843909263611
625,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4138,0.4045361280441284
625,Acromyrmex_coronatus_CASENT0744365_processed,3,6585,0.6437579393386841
625,Solenopsis_invicta_CASENT0744384_processed,3,1545,0.1510411500930786
625,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5017,0.49046826362609863
625,Acromyrmex_coronatus_CASENT0744365_processed,5,7769,0.7595072984695435
625,Solenopsis_invicta_CASENT0744384_processed,5,2276,0.2225046455860138
626,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3493,0.3414801061153412
626,Acromyrmex_coronatus_CASENT0744365_processed,2,5634,0.5507869720458984
626,Solenopsis_invicta_CASENT0744384_processed,2,1171,0.11447843909263611
626,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4178,0.4084465801715851
626,Acromyrmex_coronatus_CASENT0744365_processed,3,6603,0.6455176472663879
626,Solenopsis_invicta_CASENT0744384_processed,3,1536,0.15016129612922668
626,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5087,0.4973115622997284
626,Acromyrmex_coronatus_CASENT0744365_processed,5,7769,0.7595072984695435
626,Solenopsis_invicta_CASENT0744384_processed,5,2219,0.2169322520494461
627,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3548,0.3468569815158844
627,Acromyrmex_coronatus_CASENT0744365_processed,2,5621,0.5495160818099976
627,Solenopsis_invicta_CASENT0744384_processed,2,1239,0.1211262047290802
627,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4241,0.4146055281162262
627,Acromyrmex_coronatus_CASENT0744365_processed,3,6606,0.6458109021186829
627,Solenopsis_invicta_CASENT0744384_processed,3,1625,0.15886205434799194
627,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5107,0.49926677346229553
627,Acromyrmex_coronatus_CASENT0744365_processed,5,7776,0.7601916193962097
627,Solenopsis_invicta_CASENT0744384_processed,5,2345,0.22925016283988953
628,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3586,0.3505719006061554
628,Acromyrmex_coronatus_CASENT0744365_processed,2,5643,0.551666796207428
628,Solenopsis_invicta_CASENT0744384_processed,2,1131,0.11056799441576004
628,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4244,0.4148988127708435
